Date,Value
2021-03-21,60.72
2021-03-22,54.6
2021-03-23,46.51
2021-03-24,36.11
2021-03-25,52.78
2021-03-26,59.39
2021-03-27,63.04
2021-03-28,44.44
2021-03-29,48.43
2021-03-30,51.67
2021-03-31,51.73
2021-04-01,54.53
2021-04-02,65.97
2021-04-03,65.68
2021-04-04,64.17
2021-04-05,66.23
2021-04-06,65.32
2021-04-07,64.77
2021-04-08,56.99
2021-04-09,60.51
2021-04-10,72.35
2021-04-11,60.27
2021-04-12,45.8
2021-04-13,53.6
2021-04-14,64.11
2021-04-15,65.44
2021-04-16,68.05
2021-04-17,60.87
2021-04-18,55.04
2021-04-19,50.05
2021-04-20,56.53
2021-04-21,64.99
2021-04-22,73.7
2021-04-23,66.8
2021-04-24,65.08
2021-04-25,85.26
2021-04-26,81.0
2021-04-27,72.76
2021-04-28,66.19
2021-04-29,67.42
2021-04-30,41.3
2021-05-01,49.75
2021-05-02,71.93
2021-05-03,63.68
2021-05-04,83.31
2021-05-05,75.73
2021-05-06,57.09
2021-05-07,54.12
2021-05-08,48.77
2021-05-09,57.84
2021-05-10,43.73
2021-05-11,53.15
2021-05-12,60.24
2021-05-13,56.22
2021-05-14,45.56
2021-05-15,60.49
2021-05-18,69.73
2021-05-19,60.48
2021-05-20,61.5
2021-05-21,55.3
2021-05-22,77.66
2021-05-23,66.8
2021-05-24,54.29
2021-05-25,66.48
2021-05-26,64.37
2021-05-27,57.87
2021-05-28,50.29
2021-05-29,61.45
2021-05-30,81.0
2021-05-31,72.06
2021-06-01,64.02
2021-06-02,65.68
2021-06-03,51.08
2021-06-04,59.59
2021-06-05,61.03
2021-06-06,54.46
2021-06-07,61.56
2021-06-08,56.41
2021-06-09,37.01
2021-06-10,62.92
2021-06-11,70.19
2021-06-12,71.08
2021-06-13,59.25
2021-06-14,64.21
2021-06-15,75.98
2021-06-16,80.05
2021-06-17,91.68
2021-06-18,65.36
2021-06-19,54.01
2021-06-20,60.2
2021-06-21,60.75
2021-06-22,60.37
2021-06-23,56.23
2021-06-24,54.61
2021-06-25,41.23
2021-06-26,41.39
2021-06-27,55.02
2021-06-28,56.0
2021-06-29,54.83
2021-06-30,61.83
2021-07-01,47.36
2021-07-02,57.33
2021-07-03,40.28
2021-07-04,42.7
2021-07-05,38.77
2021-07-06,29.23
2021-07-07,49.33
2021-07-08,39.1
2021-07-09,42.13
2021-07-10,46.38
2021-07-11,42.56
2021-07-12,37.74
2021-07-13,43.94
2021-07-14,44.61
2021-07-15,49.4
2021-07-16,44.92
2021-07-17,50.64
2021-07-18,67.94
2021-07-19,60.51
2021-07-20,64.31
2021-07-21,68.6
2021-07-22,73.17
2021-07-23,70.07
2021-07-24,63.24
2021-07-25,44.98
2021-07-26,45.07
2021-07-27,47.8
2021-07-28,55.84
2021-07-29,51.17
2021-07-30,50.02
2021-07-31,39.88
2021-08-01,49.05
2021-08-02,40.07
2021-08-03,44.4
2021-08-04,39.33
2021-08-05,39.78
2021-08-06,46.44
2021-08-07,39.07
2021-08-08,41.88
2021-08-09,31.41
2021-08-10,44.59
2021-08-11,47.76
2021-08-12,62.31
2021-08-13,57.26
2021-08-14,55.01
2021-08-15,70.66
2021-08-16,59.82
2021-08-17,57.92
2021-08-18,55.05
2021-08-19,45.7
2021-08-20,43.14
2021-08-21,51.79
2021-08-22,44.92
2021-08-23,43.77
2021-08-24,55.45
2021-08-25,42.24
2021-08-26,47.26
2021-08-27,58.68
2021-08-28,46.17
2021-08-29,43.39
2021-08-30,45.62
2021-08-31,55.54
2021-09-01,57.44
2021-09-02,50.93
2021-09-03,52.77
2021-09-04,56.84
2021-09-05,53.21
2021-09-06,55.21
2021-09-07,51.32
2021-09-08,60.13
2021-09-09,56.08
2021-09-10,39.22
2021-09-11,33.82
2021-09-12,36.17
2021-09-13,47.45
2021-09-14,48.06
2021-09-15,28.61
2021-09-16,27.04
2021-09-17,32.38
2021-09-18,34.49
2021-09-19,45.63
2021-09-20,26.45
2021-09-21,34.56
2021-09-22,33.66
2021-09-23,26.7
2021-09-24,29.91
2021-09-25,34.09
2021-09-26,41.7
2021-09-27,40.04
2021-09-28,47.82
2021-09-29,53.81
2021-09-30,41.01
2021-10-01,25.21
2021-10-02,59.82
2021-10-03,39.23
2021-10-04,49.33
2021-10-05,41.86
2021-10-06,47.86
2021-10-07,42.99
2021-10-08,33.78
2021-10-09,23.97
2021-10-10,23.58
2021-10-11,21.02
2021-10-12,31.47
2021-10-13,37.24
2021-10-14,19.2
2021-10-15,15.54
2021-10-16,16.97
2021-10-17,21.23
2021-10-18,21.65
2021-10-19,14.13
2021-10-20,45.51
2021-10-21,62.92
2021-10-22,36.53
2021-10-23,26.63
2021-10-24,15.74
2021-10-25,16.98
2021-10-26,25.63
2021-10-27,11.23
2021-10-28,9.66
2021-10-29,10.24
2021-10-30,6.62
2021-10-31,16.55
2021-11-01,53.3
2021-11-02,40.03
2021-11-03,30.58
2021-11-04,39.88
2021-11-05,29.2
2021-11-06,22.17
2021-11-07,18.23
2021-11-08,28.84
2021-11-09,21.26
2021-11-10,3.9
2021-11-11,4.63
2021-11-12,4.17
2021-11-13,19.79
2021-11-14,29.3
2021-11-15,21.69
2021-11-16,17.16
2021-11-17,16.42
2021-11-18,12.51
2021-11-19,4.62
2021-11-20,3.77
2021-11-21,9.34
2021-11-22,17.84
2021-11-23,23.01
2021-11-24,15.01
2021-11-25,5.77
2021-11-26,16.27
2021-11-27,42.67
2021-11-28,38.25
2021-11-29,34.1
2021-11-30,45.21
2021-12-01,50.69
2021-12-02,43.44
2021-12-03,32.61
2021-12-04,55.4
2021-12-05,56.45
2021-12-06,28.17
2021-12-07,32.27
2021-12-08,32.9
2021-12-09,36.86
2021-12-10,46.47
2021-12-11,37.32
2021-12-12,16.7
2021-12-13,8.91
2021-12-14,4.43
2021-12-15,3.64
2021-12-16,11.87
2021-12-17,25.19
2021-12-18,20.34
2021-12-19,13.21
2021-12-20,17.19
2021-12-21,30.25
2021-12-22,28.52
2021-12-23,13.16
2021-12-24,24.21
2021-12-25,10.47
2021-12-26,10.09
2021-12-27,26.45
2021-12-28,60.84
2021-12-29,51.41
2021-12-30,24.29
2022-01-03,54.12
2022-01-04,55.24
2022-01-05,51.91
2022-01-06,32.58
2022-01-07,42.14
2022-01-08,55.37
2022-01-09,62.84
2022-01-10,35.06
2022-01-11,42.7
2022-01-12,36.16
2022-01-13,14.76
2022-01-14,9.51
2022-01-15,6.53
2022-01-16,7.98
2022-01-17,27.93
2022-01-18,27.26
2022-01-19,37.56
2022-01-20,39.03
2022-01-21,56.53
2022-01-22,37.22
2022-01-23,18.51
2022-01-24,21.91
2022-01-25,8.8
2022-01-26,5.82
2022-01-27,5.29
2022-01-28,12.04
2022-01-29,24.0
2022-01-30,30.33
2022-01-31,52.22
2022-02-01,55.68
2022-02-02,41.78
2022-02-03,9.45
2022-02-04,32.03
2022-02-05,39.78
2022-02-06,61.13
2022-02-07,49.39
2022-02-08,27.13
2022-02-09,20.45
2022-02-10,45.39
2022-02-11,51.67
2022-02-12,29.25
2022-02-13,39.21
2022-02-14,31.52
2022-02-15,40.87
2022-02-16,51.58
2022-02-17,55.96
2022-02-18,51.61
2022-02-19,57.92
2022-02-20,67.13
2022-02-21,64.37
2022-02-22,54.14
2022-02-23,41.91
2022-02-24,51.48
2022-02-25,53.91
2022-02-26,60.13
2022-02-27,35.85
2022-02-28,35.56
2022-03-01,27.39
2022-03-02,33.1
2022-03-03,37.92
2022-03-04,36.46
2022-03-05,39.5
2022-03-06,42.47
2022-03-07,42.55
2022-03-10,41.86
2022-03-11,35.12
2022-03-12,55.33
2022-03-13,61.2
2022-03-14,52.77
2022-03-15,29.26
2022-03-16,14.14
2022-03-17,23.59
2022-03-18,45.4
2022-03-19,56.56
2022-03-20,47.39
2022-03-21,49.51
2022-03-22,54.3
2022-03-23,49.59
2022-03-24,51.86
2022-03-25,58.37
2022-03-26,56.57
2022-03-27,62.62
2022-03-28,59.68
2022-03-29,73.71
2022-03-30,70.5
2022-03-31,45.19
2022-04-01,46.05
2022-04-02,54.79
2022-04-03,70.04
2022-04-04,57.93
2022-04-05,52.08
2022-04-06,42.96
2022-04-07,60.86
2022-04-08,64.36
2022-04-09,60.18
2022-04-10,55.32
2022-04-11,42.86
2022-04-12,43.79
2022-04-13,52.35
2022-04-14,61.75
2022-04-15,60.55
2022-04-16,70.74
2022-04-17,74.97
2022-04-18,56.96
2022-04-19,57.53
2022-04-20,63.17
2022-04-21,65.01
2022-04-22,50.46
2022-04-23,53.6
2022-04-24,69.17
2022-04-25,51.95
2022-04-26,54.82
2022-04-27,55.98
2022-04-28,60.01
2022-04-29,62.59
2022-04-30,70.18
2022-05-01,56.04
2022-05-02,61.74
2022-05-03,56.25
2022-05-04,57.21
2022-05-05,43.66
2022-05-06,55.19
2022-05-07,62.16
2022-05-08,56.4
2022-05-09,49.7
2022-05-10,57.13
2022-05-11,73.54
2022-05-12,82.48
2022-05-13,56.33
2022-05-14,54.34
2022-05-15,60.11
2022-05-16,59.57
2022-05-17,58.17
2022-05-18,65.48
2022-05-19,63.88
2022-05-20,72.07
2022-05-21,76.24
2022-05-22,52.43
2022-05-23,61.62
2022-05-24,50.16
2022-05-25,59.72
2022-05-26,58.09
2022-05-27,49.11
2022-05-28,72.0
2022-05-29,81.76
2022-05-30,73.67
2022-05-31,59.58
2022-06-01,33.45
2022-06-02,44.65
2022-06-03,41.86
2022-06-04,58.94
2022-06-05,50.9
2022-06-06,54.48
2022-06-07,52.28
2022-06-08,50.03
2022-06-09,53.19
2022-06-10,49.76
2022-06-11,56.08
2022-06-12,66.28
2022-06-13,63.64
2022-06-14,69.64
2022-06-15,81.57
2022-06-16,90.77
2022-06-17,82.14
2022-06-18,71.74
2022-06-19,91.87
2022-06-20,94.31
2022-06-21,79.17
2022-06-22,54.19
2022-06-23,54.35
2022-06-24,41.13
2022-06-25,53.0
2022-06-26,60.7
2022-06-27,62.04
2022-06-28,45.67
2022-06-29,53.27
2022-06-30,57.63
2022-07-01,51.74
2022-07-02,48.81
2022-07-03,69.13
2022-07-04,63.26
2022-07-05,61.58
2022-07-06,73.84
2022-07-07,61.23
2022-07-08,72.01
2022-07-09,69.33
2022-07-10,67.66
2022-07-11,72.2
2022-07-12,69.24
2022-07-13,72.74
2022-07-14,93.78
2022-07-15,93.89
2022-07-16,88.76
2022-07-17,91.65
2022-07-18,86.72
2022-07-19,89.54
2022-07-20,95.25
2022-07-21,70.02
2022-07-22,78.64
2022-07-23,76.52
2022-07-24,67.86
2022-07-25,78.79
2022-07-26,59.56
2022-07-27,64.91
2022-07-28,71.55
2022-07-29,46.04
2022-07-30,68.05
2022-07-31,77.77
2022-08-01,62.45
2022-08-02,59.83
2022-08-03,62.54
2022-08-04,91.93
2022-08-05,88.17
2022-08-06,56.27
2022-08-07,52.15
2022-08-08,64.14
2022-08-09,78.39
2022-08-10,79.01
2022-08-11,83.46
2022-08-12,86.31
2022-08-13,74.7
2022-08-14,73.85
2022-08-15,60.24
2022-08-16,70.38
2022-08-17,92.03
2022-08-18,67.51
2022-08-19,65.76
2022-08-20,41.68
2022-08-21,39.51
2022-08-22,54.22
2022-08-23,69.42
2022-08-24,68.74
2022-08-25,70.5
2022-08-26,63.17
2022-08-27,60.41
2022-08-28,59.87
2022-08-29,52.88
2022-08-30,63.22
2022-08-31,66.33
2022-09-01,48.54
2022-09-02,41.04
2022-09-03,52.44
2022-09-04,52.79
2022-09-05,55.93
2022-09-06,42.88
2022-09-07,43.47
2022-09-08,61.88
2022-09-09,54.57
2022-09-10,51.15
2022-09-11,46.0
2022-09-12,38.54
2022-09-13,39.11
2022-09-14,56.09
2022-09-15,49.12
2022-09-16,46.75
2022-09-17,49.11
2022-09-18,43.42
2022-09-19,45.13
2022-09-20,37.73
2022-09-21,40.68
2022-09-22,29.81
2022-09-23,45.73
2022-09-24,50.22
2022-09-25,46.06
2022-09-26,48.25
2022-09-27,52.29
2022-09-28,43.13
2022-09-29,31.03
2022-09-30,22.15
2022-10-01,36.08
2022-10-02,43.68
2022-10-03,33.46
2022-10-04,23.1
2022-10-05,40.44
2022-10-06,40.23
2022-10-07,27.5
2022-10-08,25.88
2022-10-09,26.17
2022-10-10,15.94
2022-10-11,25.1
2022-10-12,21.43
2022-10-13,14.22
2022-10-14,30.47
2022-10-15,34.35
2022-10-16,24.66
2022-10-17,20.42
2022-10-18,23.04
2022-10-19,12.83
2022-10-20,13.74
2022-10-21,11.02
2022-10-22,31.04
2022-10-23,24.42
2022-10-24,31.31
2022-10-25,20.49
2022-10-26,13.9
2022-10-27,11.43
2022-10-28,7.6
2022-10-29,9.22
2022-10-30,11.98
2022-10-31,10.25
2022-11-01,34.56
2022-11-02,22.92
2022-11-03,16.61
2022-11-04,39.63
2022-11-05,32.47
2022-11-06,19.59
2022-11-07,33.91
2022-11-08,20.37
2022-11-09,15.38
2022-11-10,21.17
2022-11-11,14.53
2022-11-12,5.8
2022-11-13,7.46
2022-11-14,7.71
2022-11-15,8.1
2022-11-16,28.58
2022-11-17,49.89
2022-11-18,48.65
2022-11-19,30.58
2022-11-20,46.09
2022-11-21,42.55
2022-11-22,49.56
2022-11-23,31.15
2022-11-24,35.53
2022-11-25,15.97
2022-11-26,16.13
2022-11-27,16.57
2022-11-28,26.56
2022-11-29,27.86
2022-11-30,32.18
2022-12-01,24.0
2022-12-02,9.97
2022-12-03,11.66
2022-12-04,8.62
2022-12-05,13.71
2022-12-06,12.97
2022-12-07,13.03
2022-12-08,18.67
2022-12-09,5.18
2022-12-10,11.02
2022-12-11,25.56
2022-12-12,27.43
2022-12-13,19.91
2022-12-14,19.75
2022-12-15,10.56
2022-12-16,9.85
2022-12-17,23.73
2022-12-18,26.43
2022-12-19,5.45
2022-12-20,15.06
2022-12-21,34.92
2022-12-22,54.37
2022-12-23,53.95
2022-12-24,46.36
2022-12-25,19.63
2022-12-26,44.46
2022-12-27,34.91
2022-12-28,31.94
2022-12-29,55.3
2022-12-30,43.55
2022-12-31,24.84
2023-01-01,29.3
2023-01-02,32.39
2023-01-03,35.63
2023-01-04,34.2
2023-01-05,36.94
2023-01-06,19.25
2023-01-07,32.91
2023-01-08,30.29
2023-01-09,64.87
2023-01-10,51.53
2023-01-11,36.34
2023-01-12,54.8
2023-01-13,60.69
2023-01-14,50.86
2023-01-15,65.02
2023-01-16,54.17
2023-01-17,36.88
2023-01-18,45.52
2023-01-19,31.45
2023-01-20,27.34
2023-01-21,33.79
2023-01-22,45.63
2023-01-23,41.95
2023-01-24,36.77
2023-01-25,34.68
2023-01-26,35.15
2023-01-27,30.35
2023-01-28,21.9
2023-01-29,27.06
2023-01-30,31.47
2023-01-31,28.67
2023-02-01,46.48
2023-02-02,45.18
2023-02-03,45.78
2023-02-04,30.53
2023-02-05,30.7
2023-02-06,42.02
2023-02-07,36.18
2023-02-08,22.63
2023-02-09,16.66
2023-02-10,28.3
2023-02-11,23.14
2023-02-12,22.0
2023-02-13,17.17
2023-02-14,13.11
2023-02-15,18.75
2023-02-16,35.12
2023-02-17,55.54
2023-02-18,43.51
2023-02-19,37.01
2023-02-20,23.02
2023-02-21,24.99
2023-02-22,35.57
2023-02-23,25.16
2023-02-24,33.61
2023-02-25,57.98
2023-02-26,67.76
2023-02-27,57.61
2023-02-28,44.99
2023-03-01,43.25
2023-03-02,26.95
2023-03-03,24.27
2023-03-04,35.98
2023-03-05,27.28
2023-03-06,41.0
2023-03-07,55.36
2023-03-08,58.33
2023-03-09,73.17
2023-03-10,74.02
2023-03-11,51.81
2023-03-12,54.15
2023-03-13,56.48
2023-03-14,66.17
2023-03-15,45.93
2023-03-16,27.14
2023-03-17,34.09
2023-03-18,57.35
2023-03-19,67.64
2023-03-20,34.29
2023-03-21,33.13
2023-03-22,48.68
2023-03-23,52.73
2023-03-24,61.66
2023-03-25,66.51
2023-03-26,72.49
2023-03-27,63.32
2023-03-28,52.68
2023-03-29,48.68
2023-03-30,54.46
2023-03-31,76.43
2023-04-01,70.52
2023-04-02,55.66
2023-04-03,55.6
2023-04-04,68.58
2023-04-05,54.52
2023-04-06,57.0
2023-04-07,50.81
2023-04-08,53.06
2023-04-09,51.43
2023-04-10,58.74
2023-04-11,67.11
2023-04-12,65.62
2023-04-13,68.77
2023-04-14,59.94
2023-04-15,52.13
2023-04-16,48.23
2023-04-17,55.62
2023-04-18,59.59
2023-04-19,48.16
2023-04-20,60.33
2023-04-21,24.67
2023-04-22,32.07
2023-04-23,80.94
2023-04-24,77.75
2023-04-25,63.07
2023-04-26,50.4
2023-04-27,57.6
2023-04-28,58.86
2023-04-29,54.31
2023-04-30,45.63
2023-05-01,47.3
2023-05-02,56.46
2023-05-03,61.96
2023-05-04,58.78
2023-05-05,68.19
2023-05-06,50.4
2023-05-07,51.72
2023-05-08,44.75
2023-05-09,38.1
2023-05-10,55.2
2023-05-11,52.65
2023-05-12,57.9
2023-05-13,45.66
2023-05-14,48.91
2023-05-15,55.96
2023-05-16,51.65
2023-05-17,67.2
2023-05-18,64.42
2023-05-19,56.28
2023-05-20,40.25
2023-05-21,52.9
2023-05-22,60.46
2023-05-23,66.77
2023-05-24,55.69
2023-05-25,48.94
2023-05-26,63.94
2023-05-27,78.33
2023-05-28,78.7
2023-05-29,80.25
2023-05-30,86.35
2023-05-31,73.01
2023-06-01,73.54
2023-06-02,84.47
2023-06-03,81.52
2023-06-04,78.98
2023-06-05,84.32
2023-06-06,83.05
2023-06-07,87.57
2023-06-08,92.77
2023-06-09,85.94
2023-06-10,67.34
2023-06-11,73.7
2023-06-12,83.09
2023-06-13,88.08
2023-06-14,91.21
2023-06-15,89.81
2023-06-16,88.15
2023-06-17,88.17
2023-06-18,92.99
2023-06-19,91.29
2023-06-20,74.79
2023-06-21,65.84
2023-06-22,60.47
2023-06-23,70.93
2023-06-24,81.17
2023-06-25,79.96
2023-06-26,88.51
2023-06-27,66.72
2023-06-28,78.7
2023-06-29,71.45
2023-06-30,67.16
2023-07-01,64.02
2023-07-02,66.93
2023-07-03,59.67
2023-07-04,45.89
2023-07-05,39.29
2023-07-06,46.32
2023-07-07,55.3
2023-07-08,59.95
2023-07-09,63.97
2023-07-10,67.26
2023-07-11,69.63
2023-07-12,53.42
2023-07-13,47.59
2023-07-14,58.29
2023-07-15,72.68
2023-07-16,70.71
2023-07-17,59.04
2023-07-18,56.07
2023-07-19,83.71
2023-07-20,63.63
2023-07-21,53.09
2023-07-22,61.3
2023-07-23,73.41
2023-07-24,66.11
2023-07-25,57.41
2023-07-26,53.14
2023-07-27,48.92
2023-07-28,62.33
2023-07-29,63.34
2023-07-30,52.61
2023-07-31,60.99
2023-08-01,66.67
2023-08-02,66.14
2023-08-03,68.77
2023-08-04,55.56
2023-08-05,66.89
2023-08-06,63.21
2023-08-07,54.1
2023-08-08,45.53
2023-08-09,53.83
2023-08-10,51.63
2023-08-11,63.45
2023-08-12,64.02
2023-08-13,66.08
2023-08-14,56.94
2023-08-15,66.44
2023-08-16,64.92
2023-08-17,60.3
2023-08-18,62.33
2023-08-19,76.43
2023-08-20,73.27
2023-08-21,72.46
2023-08-22,70.21
2023-08-23,78.48
2023-08-24,74.49
2023-08-25,69.03
2023-08-26,53.06
2023-08-27,56.55
2023-08-28,51.73
2023-08-29,61.46
2023-08-30,45.7
2023-08-31,60.33
2023-09-01,53.44
2023-09-02,48.25
2023-09-03,54.97
2023-09-04,52.22
2023-09-05,58.17
2023-09-06,55.63
2023-09-07,54.52
2023-09-08,58.32
2023-09-09,71.79
2023-09-10,69.46
2023-09-11,71.15
2023-09-12,71.21
2023-09-13,48.71
2023-09-14,50.72
2023-09-15,29.5
2023-09-16,33.15
2023-09-17,39.09
2023-09-18,46.16
2023-09-19,49.4
2023-09-20,32.61
2023-09-21,46.53
2023-09-22,61.62
2023-09-23,43.43
2023-09-24,29.55
2023-09-25,28.24
2023-09-26,35.15
2023-09-27,36.17
2023-09-28,37.68
2023-09-29,44.98
2023-09-30,37.37
2023-10-01,25.31
2023-10-02,31.84
2023-10-03,49.19
2023-10-04,49.45
2023-10-05,25.91
2023-10-06,26.32
2023-10-07,32.29
2023-10-08,26.58
2023-10-09,26.04
2023-10-10,31.07
2023-10-11,42.68
2023-10-12,44.43
2023-10-13,49.3
2023-10-14,61.28
2023-10-15,50.0
2023-10-16,29.62
2023-10-17,13.32
2023-10-18,8.15
2023-10-19,11.69
2023-10-20,39.82
2023-10-21,57.79
2023-10-22,45.22
2023-10-23,10.44
2023-10-24,20.55
2023-10-25,38.69
2023-10-26,49.14
2023-10-27,60.57
2023-10-28,52.93
2023-10-29,34.73
2023-10-30,31.48
2023-10-31,50.11
2023-11-01,23.15
2023-11-02,35.24
2023-11-03,52.1
2023-11-04,44.51
2023-11-05,65.12
2023-11-06,50.79
2023-11-07,49.41
2023-11-08,26.6
2023-11-09,41.81
2023-11-10,56.07
2023-11-11,49.98
2023-11-12,45.32
2023-11-13,59.54
2023-11-14,57.87
2023-11-15,50.56
2023-11-16,34.72
2023-11-17,49.75
2023-11-18,20.01
2023-11-19,49.22
2023-11-20,46.38
2023-11-21,44.09
2023-11-22,30.09
2023-11-23,17.91
2023-11-24,37.46
2023-11-25,52.52
2023-11-26,40.65
2023-11-27,40.99
2023-11-28,41.93
2023-11-29,23.75
2023-11-30,14.74
2023-12-01,23.43
2023-12-02,15.01
2023-12-03,16.54
2023-12-04,19.39
2023-12-05,55.51
2023-12-06,31.68
2023-12-07,18.04
2023-12-08,12.31
2023-12-09,36.67
2023-12-10,66.28
2023-12-11,52.56
2023-12-12,55.39
2023-12-13,59.94
2023-12-14,36.39
2023-12-15,15.56
2023-12-16,10.72
2023-12-17,15.07
2023-12-18,5.77
2023-12-19,9.0
2023-12-20,43.44
2023-12-21,57.86
2023-12-22,64.06
2023-12-23,62.57
2023-12-24,62.02
2023-12-25,54.33
2023-12-26,34.81
2023-12-27,14.81
2023-12-28,48.49
2023-12-29,57.28
2023-12-30,33.94
2023-12-31,40.3
2000-12-06,6.01
2000-12-07,5.9
2000-12-08,12.2
2000-12-09,17.07
2000-12-10,35.97
2000-12-11,13.21
2000-12-12,6.81
2000-12-13,25.67
2000-12-14,24.24
2000-12-15,36.11
2000-12-16,34.22
2000-12-17,40.3
2000-12-18,17.87
2000-12-19,8.85
2000-12-20,6.44
2000-12-21,7.3
2000-12-22,8.28
2000-12-23,8.11
2000-12-24,7.44
2000-12-25,10.4
2000-12-26,11.11
2000-12-27,7.73
2000-12-28,19.78
2000-12-29,16.48
2000-12-30,25.84
2000-12-31,26.76
2001-01-01,14.95
2001-01-02,16.16
2001-01-03,33.85
2001-01-04,24.7
2001-01-05,36.04
2001-01-06,33.52
2001-01-07,16.44
2001-01-08,15.37
2001-01-09,20.03
2001-01-10,7.37
2001-01-11,6.42
2001-01-12,7.04
2001-01-13,32.45
2001-01-14,32.78
2001-01-15,23.7
2001-01-16,11.71
2001-01-17,8.23
2001-01-18,11.96
2001-01-19,7.51
2001-01-20,11.94
2001-01-21,15.05
2001-01-22,9.33
2001-01-23,27.94
2001-01-24,17.26
2001-01-25,20.5
2001-01-26,18.78
2001-01-27,43.75
2001-01-28,20.44
2001-01-29,30.04
2001-01-30,28.97
2001-01-31,20.28
2001-02-01,30.84
2001-02-02,22.54
2001-02-03,49.57
2001-02-04,45.66
2001-02-05,53.05
2001-02-06,25.16
2001-02-07,11.09
2001-02-08,29.53
2001-02-09,26.63
2001-02-10,16.1
2001-02-11,24.3
2001-02-12,19.03
2001-02-13,30.16
2001-02-14,19.51
2001-02-15,14.81
2001-02-16,11.37
2001-02-17,20.15
2001-02-18,17.34
2001-02-19,19.88
2001-02-20,30.19
2001-02-21,23.39
2001-02-22,27.04
2001-02-23,30.23
2001-02-24,30.6
2001-02-25,42.66
2001-02-26,39.23
2001-02-27,26.84
2001-02-28,24.71
2001-03-01,51.03
2001-03-02,33.15
2001-03-03,11.88
2001-03-04,43.78
2001-03-05,32.58
2001-03-06,17.82
2001-03-07,10.5
2001-03-08,20.36
2001-03-09,41.12
2001-03-10,41.75
2001-03-11,44.68
2001-03-12,38.32
2001-03-13,58.8
2001-03-14,58.28
2001-03-15,36.06
2001-03-16,24.29
2001-03-17,44.26
2001-03-18,68.95
2001-03-19,59.37
2001-03-20,29.01
2001-03-21,50.01
2001-03-22,60.85
2001-03-23,18.95
2001-03-24,23.81
2001-03-25,78.92
2001-04-06,57.8
2001-04-07,58.06
2001-04-11,49.29
2001-04-12,46.41
2001-04-13,76.95
2001-04-14,72.22
2001-04-15,76.75
2001-04-16,58.06
2001-04-17,38.77
2001-04-18,44.81
2001-04-19,54.01
2001-04-20,56.92
2001-04-21,40.92
2001-04-22,57.06
2001-04-23,26.35
2001-04-24,18.42
2001-04-25,30.67
2001-04-26,53.4
2001-04-27,39.69
2001-04-28,58.59
2001-04-29,45.45
2001-04-30,27.88
2001-05-01,35.59
2001-05-02,38.63
2001-05-03,38.15
2001-05-04,54.27
2001-05-05,46.3
2001-05-06,42.53
2001-05-07,19.08
2001-05-08,20.94
2001-05-09,29.89
2001-05-10,47.45
2001-05-11,63.48
2001-05-12,67.67
2001-05-13,71.51
2001-05-14,62.52
2001-05-15,47.09
2001-05-16,51.28
2001-05-17,35.9
2001-05-18,53.16
2001-05-19,63.35
2001-05-20,69.86
2001-05-21,77.63
2001-05-22,77.98
2001-05-23,64.71
2001-05-24,70.56
2001-05-25,48.7
2001-05-26,66.46
2001-05-27,82.2
2001-05-28,57.5
2001-05-29,45.75
2001-05-30,47.95
2001-05-31,45.45
2001-06-01,58.18
2001-06-02,58.34
2001-06-03,62.83
2001-06-04,52.23
2001-06-05,49.37
2001-06-06,48.74
2001-06-07,53.67
2001-06-08,26.54
2001-06-09,35.03
2001-06-10,43.66
2001-06-11,48.32
2001-06-12,37.5
2001-06-13,49.41
2001-06-14,66.62
2001-06-15,52.51
2001-06-16,61.84
2001-06-17,55.6
2001-06-18,39.4
2001-06-19,50.62
2001-06-22,63.25
2001-06-23,61.24
2001-06-24,69.41
2001-06-25,68.61
2001-06-26,70.01
2001-06-27,72.79
2001-06-28,57.4
2001-06-29,56.17
2001-06-30,66.69
2001-07-01,64.11
2001-07-02,65.88
2001-07-03,68.34
2001-07-04,58.53
2001-07-05,58.58
2001-07-06,78.73
2001-07-07,56.94
2001-07-08,50.97
2001-07-09,44.14
2001-07-10,54.62
2001-07-11,42.9
2001-07-12,51.85
2001-07-17,41.2
2001-07-18,50.09
2001-07-19,46.56
2001-07-20,44.3
2001-07-21,41.94
2001-07-22,43.09
2001-07-23,36.61
2001-07-24,48.97
2001-07-25,62.59
2001-07-26,49.6
2001-07-27,60.04
2001-07-28,67.86
2001-07-29,83.56
2001-07-30,84.67
2001-07-31,68.29
2001-08-01,89.08
2001-08-02,81.5
2001-08-03,60.77
2001-08-04,33.91
2001-08-05,45.22
2001-08-06,27.76
2001-08-07,48.51
2001-08-08,42.02
2001-08-09,30.13
2001-08-10,41.2
2001-08-11,53.76
2001-08-12,45.48
2001-08-13,47.89
2001-08-14,49.38
2001-08-15,69.56
2001-08-16,49.24
2001-08-17,34.27
2001-08-18,54.06
2001-08-19,61.28
2001-08-20,38.31
2001-08-21,37.93
2001-08-22,39.84
2001-08-23,37.92
2001-08-24,43.79
2001-08-25,55.33
2001-08-26,52.76
2001-08-27,54.43
2001-08-28,62.22
2001-08-29,48.7
2001-08-30,47.99
2001-08-31,34.78
2001-09-01,30.84
2001-09-02,34.11
2001-09-03,41.16
2001-09-04,47.5
2001-09-05,26.76
2001-09-06,23.7
2001-09-07,21.16
2001-09-08,49.58
2001-09-09,48.15
2001-09-10,26.49
2001-09-11,30.23
2001-09-12,27.53
2001-09-13,36.48
2001-09-14,34.12
