Date,Value
2023-10-03,21.26
2023-10-04,19.95
2023-10-05,33.28
2023-10-06,34.34
2023-10-07,35.58
2023-10-08,29.24
2023-10-09,29.27
2023-10-10,31.85
2023-10-11,27.94
2023-10-12,27.01
2023-10-13,27.07
2023-10-14,10.69
2023-10-15,11.27
2023-10-16,21.36
2023-10-17,29.05
2023-10-18,25.42
2023-10-19,24.22
2023-10-20,21.92
2023-10-21,12.16
2023-10-22,19.98
2023-10-23,23.66
2023-10-24,25.0
2023-10-25,15.04
2023-10-26,17.79
2023-10-27,14.69
2023-10-28,18.11
2023-10-29,24.06
2023-10-30,28.56
2023-10-31,18.17
2023-11-01,24.02
2023-11-02,26.99
2023-11-03,19.37
2023-11-04,19.79
2023-11-05,7.72
2023-11-06,14.48
2023-11-07,17.07
2023-11-08,35.32
2023-11-09,24.66
2023-11-10,13.93
2023-11-11,16.79
2023-11-12,13.89
2023-11-13,10.95
2023-11-14,16.1
2023-11-15,19.1
2023-11-16,19.47
2023-11-17,18.63
2023-11-18,30.72
2023-11-19,8.67
2023-11-20,17.69
2023-11-21,22.39
2023-11-22,13.75
2023-11-23,25.19
2023-11-24,23.19
2023-11-25,16.96
2023-11-26,22.77
2023-11-27,22.28
2023-11-28,19.59
2023-11-29,35.37
2023-11-30,46.03
2023-12-01,42.5
2023-12-02,33.73
2023-12-03,45.98
2023-12-04,49.09
2023-12-05,16.28
2023-12-06,33.27
2023-12-07,34.18
2023-12-08,40.82
2023-12-09,24.92
2023-12-10,8.97
2023-12-11,18.09
2023-12-12,15.95
2023-12-13,17.54
2023-12-14,26.06
2023-12-15,36.81
2023-12-16,30.81
2023-12-17,19.98
2023-12-18,25.18
2023-12-19,32.61
2023-12-20,25.96
2023-12-21,10.91
2023-12-22,11.76
2023-12-23,9.3
2023-12-24,10.14
2023-12-25,21.26
2023-12-26,39.73
2023-12-27,42.56
2023-12-28,23.24
2023-12-29,13.69
2023-12-30,29.7
2023-12-31,20.3
2024-01-01,8.52
2024-01-02,6.85
2024-01-03,6.26
2024-01-04,22.51
2024-01-05,34.46
2024-01-06,20.29
2024-01-07,9.51
2024-01-08,12.39
2024-01-09,21.92
2024-01-10,30.01
2024-01-11,27.14
2024-01-12,29.29
2024-01-13,24.98
2024-01-14,25.3
2024-01-15,25.15
2024-01-16,34.53
2024-01-17,30.72
2024-01-18,14.97
2024-01-19,19.53
2024-01-20,47.23
2024-01-21,49.37
2024-01-22,29.47
2024-01-23,16.85
2024-01-24,12.53
2024-01-25,20.08
2024-01-26,25.94
2024-01-27,29.91
2024-01-28,23.54
2024-01-29,40.97
2024-01-30,39.97
2024-01-31,42.17
2024-02-01,37.65
2024-02-02,38.59
2024-02-03,39.27
2024-02-04,33.72
2024-02-05,40.85
2024-02-06,31.31
2024-02-07,14.45
2024-02-08,19.32
2024-02-09,31.36
2024-02-10,22.76
2024-02-11,7.66
2024-02-12,27.98
2024-02-13,33.08
2024-02-14,37.46
2024-02-15,39.32
2024-02-16,38.66
2024-02-17,22.98
2024-02-18,14.78
2024-02-19,22.72
2024-02-20,27.13
2024-02-21,24.4
2024-02-22,13.63
2024-02-23,20.12
2024-02-24,20.65
2024-02-25,25.33
2024-02-26,24.28
2024-02-27,21.16
2024-02-28,16.74
2024-02-29,30.52
2024-03-01,33.54
2024-03-02,33.27
2024-03-03,21.81
2024-03-04,21.83
2024-03-05,18.12
2024-03-06,15.22
2024-03-08,26.86
2024-03-09,33.33
2024-03-10,20.82
2024-03-11,30.79
2024-03-12,20.28
2024-03-13,21.55
2024-03-14,25.74
2024-03-15,21.06
2024-03-16,17.4
2024-03-17,25.33
2024-03-18,31.49
2024-03-19,28.71
2024-03-20,28.52
2024-03-21,30.86
2024-03-22,28.3
2024-03-23,9.18
2024-03-24,7.82
2024-03-25,26.25
2024-03-26,30.33
2024-03-27,32.77
2024-03-28,31.6
2024-03-29,36.86
2024-03-30,33.56
2024-03-31,18.88
2024-04-01,8.37
2024-04-02,16.19
2024-04-03,16.71
2024-04-04,14.51
2024-04-05,23.45
2024-04-06,32.43
2024-04-07,28.69
2024-04-08,32.93
2024-04-09,14.25
2024-04-10,17.47
2024-04-11,24.19
2024-04-12,32.47
2024-04-13,30.32
2024-04-14,18.61
2024-04-15,12.25
2024-04-16,9.09
2024-04-17,14.05
2024-04-18,22.04
2024-04-19,16.1
2024-04-20,13.96
2024-04-21,10.99
2024-04-22,12.7
2024-04-23,14.01
2024-04-24,21.4
2024-04-25,18.04
2024-04-26,26.64
2024-04-27,30.12
2024-04-28,27.13
2024-04-29,21.02
2024-04-30,29.28
2024-05-01,35.82
2024-05-02,17.68
2024-05-03,18.98
2024-05-04,15.91
2024-05-05,14.38
2024-05-06,18.03
2024-05-07,14.93
2024-05-08,13.34
2024-05-09,12.97
2024-05-10,21.92
2024-05-11,26.81
2024-05-12,17.03
2024-05-13,18.81
2024-05-14,19.16
2024-05-15,16.24
2024-05-16,19.72
2024-05-17,19.58
2024-05-18,19.22
2024-05-19,16.15
2024-05-20,13.01
2024-05-21,15.32
2024-05-22,14.55
2024-05-23,19.9
2024-05-24,18.26
2024-05-25,17.26
2024-05-26,13.03
2024-05-27,16.36
2024-05-28,20.75
2024-05-29,17.58
2024-05-30,8.19
2024-05-31,15.21
2024-06-01,10.59
2024-06-02,10.88
2024-06-03,13.32
2024-06-04,17.35
2024-06-05,20.29
2024-06-06,17.26
2024-06-07,22.24
2024-06-08,16.73
2024-06-09,10.71
2024-06-10,11.84
2024-06-11,13.15
2024-06-12,14.55
2024-06-13,20.66
2024-06-14,16.65
2024-06-15,10.5
2024-06-16,9.53
2024-06-17,13.85
2024-06-18,20.51
2024-06-19,20.68
2024-06-20,20.29
2024-06-21,18.29
2024-06-22,13.57
2024-06-23,6.15
2024-06-24,9.11
2024-06-25,15.73
2024-06-26,20.61
2024-06-27,17.8
2024-06-28,23.1
2024-06-29,16.2
2024-06-30,7.71
2024-07-01,15.81
2024-07-02,13.28
2024-07-03,14.24
2024-07-04,10.22
2024-07-05,18.53
2024-07-06,14.23
2024-07-07,9.24
2024-07-08,15.42
2024-07-09,16.42
2024-07-10,22.24
2024-07-11,15.5
2024-07-12,14.02
2024-07-13,14.53
2024-07-14,16.93
2024-07-15,20.02
2024-07-16,13.68
2024-07-17,14.85
2024-07-18,24.19
2024-07-19,28.07
2024-07-20,20.11
2024-07-21,11.89
2024-07-22,15.68
2024-07-23,12.59
2024-07-24,11.96
2024-07-25,22.32
2024-07-26,27.46
2024-07-27,21.66
2024-07-28,8.79
2024-07-29,18.49
2024-07-30,22.62
2024-07-31,19.96
2024-08-01,15.64
2024-08-02,11.43
2024-08-03,14.55
2024-08-04,15.16
2024-08-05,15.85
2024-08-06,20.18
2024-08-07,17.01
2024-08-08,18.5
2024-08-09,21.25
2024-08-10,17.02
2024-08-11,16.13
2024-08-12,15.27
2024-08-13,16.89
2024-08-14,18.26
2024-08-15,14.87
2024-08-16,14.76
2024-08-17,12.39
2024-08-18,8.92
2024-08-19,7.59
2024-08-20,16.62
2024-08-21,18.76
2024-08-22,27.22
2024-08-23,24.67
2024-08-24,22.73
2024-08-25,9.88
2024-08-26,11.21
2024-08-27,21.03
2024-08-28,28.23
2024-08-29,30.67
2024-08-30,28.13
2024-08-31,25.97
2024-09-01,14.29
2024-09-02,23.64
2024-09-03,16.21
2024-09-04,17.41
2024-09-05,20.13
2024-09-06,27.89
2024-09-07,24.92
2024-09-08,18.96
2024-09-09,12.54
2024-09-10,16.61
2024-09-11,11.04
2024-09-12,19.1
2024-09-13,16.82
2024-09-14,12.57
2024-09-15,11.35
2024-09-16,15.24
2024-09-17,8.42
2024-09-18,16.51
2024-09-19,20.07
2024-09-20,27.56
2024-09-21,28.33
2024-09-22,20.49
2024-09-23,22.16
2024-09-24,14.41
2024-09-25,20.63
2024-09-26,13.24
2024-09-27,10.97
2024-09-28,14.3
2024-09-29,17.71
2024-09-30,13.05
2024-10-01,19.51
2024-10-02,16.64
2024-10-03,9.44
2024-10-04,9.96
2024-10-05,16.71
2024-10-06,17.09
2024-10-07,22.7
2024-10-08,26.85
2024-10-09,22.16
2024-10-10,12.0
2024-10-11,22.97
2024-10-12,18.8
2024-10-13,14.32
2024-10-14,22.6
2024-10-15,20.21
2024-10-16,15.68
2024-10-17,15.22
2024-10-18,21.19
2024-10-19,13.81
2024-10-20,16.66
2024-10-21,21.1
2024-10-22,24.1
2024-10-23,11.74
2024-10-24,16.47
2024-10-25,15.91
2024-10-26,13.64
2024-10-27,16.3
2024-10-28,22.58
2024-10-29,19.89
2024-10-30,17.19
2024-10-31,18.19
2024-11-01,19.27
2024-11-02,15.6
2024-11-03,13.62
2024-11-04,17.78
2024-11-05,17.64
2024-11-06,18.53
2024-11-07,17.02
2024-11-08,21.13
2024-11-09,15.66
2024-11-10,12.61
2024-11-11,16.05
2024-11-12,12.6
2024-11-13,14.03
2024-11-14,17.65
2024-11-15,26.51
2024-11-16,25.46
2024-11-17,20.03
2024-11-18,15.56
2024-11-19,9.3
2024-11-20,19.57
2024-11-21,23.06
2024-11-22,29.54
2024-11-23,32.24
2024-11-24,39.41
2024-11-25,34.03
2024-11-26,33.53
2024-11-27,27.86
2024-11-28,18.46
2024-11-29,19.44
2024-11-30,17.32
2024-12-01,26.44
2024-12-02,32.84
2024-12-03,27.77
2024-12-04,25.34
2024-12-05,30.62
2024-12-06,23.82
2024-12-07,19.21
2024-12-08,12.64
2024-12-09,10.34
2024-12-10,14.76
2024-12-11,16.82
2024-12-12,16.54
2024-12-13,23.44
2024-12-14,24.97
2024-12-15,27.96
2024-12-16,39.44
2024-12-17,38.64
2024-12-18,41.39
2024-12-19,21.61
2024-12-20,30.73
2024-12-21,22.18
2024-12-22,7.96
2024-12-23,21.37
2024-12-24,26.91
2024-12-25,23.93
2024-12-26,27.32
2024-12-27,27.45
2024-12-28,27.43
2024-12-29,27.73
2024-12-30,29.43
2024-12-31,33.8
2016-01-06,38.51
2016-01-07,37.26
2016-01-08,56.26
2016-01-09,51.15
2016-01-10,21.09
2016-01-11,24.59
2016-01-12,17.42
2016-01-13,26.29
2016-01-14,45.95
2016-01-15,32.22
2016-01-16,43.81
2016-01-17,37.5
2016-01-18,69.27
2016-01-19,65.01
2016-01-20,69.84
2016-01-21,49.79
2016-01-22,69.86
2016-01-23,58.96
2016-01-24,51.3
2016-01-25,81.31
2016-01-26,74.19
2016-01-27,90.01
2016-01-28,63.16
2016-01-29,48.86
2016-01-30,24.75
2016-01-31,10.19
2016-02-01,25.84
2016-02-02,32.86
2016-02-03,32.4
2016-02-04,25.96
2016-02-05,59.03
2016-02-06,66.77
2016-02-07,38.99
2016-02-08,20.67
2016-02-09,19.74
2016-02-10,21.54
2016-02-11,43.94
2016-02-12,46.81
2016-02-13,20.8
2016-02-14,27.72
2016-02-15,37.64
2016-02-16,20.87
2016-02-17,34.52
2016-02-18,46.11
2016-02-19,42.46
2016-02-20,24.83
2016-02-21,19.05
2016-02-22,30.78
2016-02-23,28.88
2016-02-24,62.5
2016-02-25,39.6
2016-02-26,46.38
2016-02-27,44.08
2016-02-28,34.49
2016-02-29,31.38
2016-03-01,43.82
2016-03-02,31.23
2016-03-03,37.63
2016-03-04,54.63
2016-03-05,39.98
2016-03-06,23.27
2016-03-07,34.56
2016-03-08,51.27
2016-03-09,51.69
2016-03-10,54.99
2016-03-11,29.31
2016-03-12,28.45
2016-03-13,15.51
2016-03-14,24.88
2016-03-15,42.16
2016-03-16,28.35
2016-03-17,66.94
2016-03-18,66.02
2016-03-19,69.77
2016-03-20,54.63
2016-03-21,37.59
2016-03-22,27.59
2016-03-23,25.79
2016-03-24,55.4
2016-03-25,31.69
2016-03-26,44.71
2016-03-27,30.67
2016-03-28,23.48
2016-03-29,26.69
2016-03-30,34.46
2016-03-31,45.3
2016-04-01,30.74
2016-04-02,36.36
2016-04-03,38.14
2016-04-04,37.89
2016-04-05,41.68
2016-04-06,34.98
2016-04-07,34.16
2016-04-08,19.43
2016-04-09,28.04
2016-04-10,38.39
2016-04-11,41.78
2016-04-12,34.7
2016-04-13,30.53
2016-04-14,41.04
2016-04-15,44.12
2016-04-16,29.7
2016-04-17,16.36
2016-04-18,29.8
2016-04-19,25.26
2016-04-20,37.04
2016-04-21,56.0
2016-04-22,42.4
2016-04-23,29.2
2016-04-24,15.16
2016-04-25,27.6
2016-04-26,17.62
2016-04-27,29.62
2016-04-28,42.67
2016-04-29,48.01
2016-04-30,31.81
2016-05-01,19.04
2016-05-02,30.42
2016-05-03,36.05
2016-05-04,27.69
2016-05-05,34.96
2016-05-06,45.78
2016-05-07,32.67
2016-05-08,30.94
2016-05-09,43.99
2016-05-10,34.03
2016-05-11,34.62
2016-05-12,31.37
2016-05-13,34.15
2016-05-14,33.57
2016-05-15,16.77
2016-05-16,28.65
2016-05-17,42.47
2016-05-18,27.46
2016-05-19,28.49
2016-05-20,39.49
2016-05-21,33.6
2016-05-22,15.53
2016-05-23,21.91
2016-05-24,24.65
2016-05-25,37.05
2016-05-26,34.52
2016-05-27,37.47
2016-05-28,20.64
2016-05-29,18.05
2016-05-30,16.7
2016-05-31,21.94
2016-06-01,30.07
2016-06-02,31.38
2016-06-03,33.48
2016-06-04,31.61
2016-06-05,16.94
2016-06-06,31.28
2016-06-07,35.54
2016-06-08,35.18
2016-06-09,27.85
2016-06-10,39.03
2016-06-11,25.7
2016-06-12,14.21
2016-06-13,21.01
2016-06-14,23.66
2016-06-15,22.6
2016-06-16,32.67
2016-06-17,26.6
2016-06-18,20.81
2016-06-19,15.46
2016-06-20,25.82
2016-06-21,27.44
2016-06-22,25.89
2016-06-23,30.87
2016-06-24,34.08
2016-06-25,21.43
2016-06-26,18.52
2016-06-27,28.35
2016-06-28,32.9
2016-06-29,29.71
2016-06-30,36.16
2016-07-01,35.75
2016-07-02,25.61
2016-07-03,22.99
2016-07-04,34.26
2016-07-05,28.04
2016-07-06,30.58
2016-07-07,42.55
2016-07-08,40.62
2016-07-09,31.61
2016-07-10,24.25
2016-07-11,32.81
2016-07-12,28.68
2016-07-13,28.37
2016-07-14,30.4
2016-07-15,22.59
2016-07-16,17.49
2016-07-17,23.17
2016-07-18,32.36
2016-07-19,39.09
2016-07-20,39.42
2016-07-21,30.33
2016-07-22,36.83
2016-07-23,24.83
2016-07-24,13.44
2016-07-25,22.46
2016-07-26,25.85
2016-07-27,29.91
2016-07-28,27.85
2016-07-29,31.61
2016-07-30,28.45
2016-07-31,17.49
2016-08-01,17.67
2016-08-02,28.69
2016-08-03,30.98
2016-08-04,26.73
2016-08-05,22.22
2016-08-06,19.48
2016-08-07,23.13
2016-08-08,24.16
2016-08-09,19.17
2016-08-10,22.45
2016-08-11,24.63
2016-08-12,25.76
2016-08-13,28.46
2016-08-14,24.55
2016-08-15,26.42
2016-08-16,30.86
2016-08-17,32.36
2016-08-18,36.57
2016-08-19,32.74
2016-08-20,27.95
2016-08-21,18.21
2016-08-22,22.95
2016-08-23,29.1
2016-08-24,41.34
2016-08-25,44.81
2016-08-26,42.58
2016-08-27,37.72
2016-08-28,31.65
2016-08-29,34.46
2016-08-30,23.44
2016-08-31,31.39
2016-09-01,43.87
2016-09-02,49.83
2016-09-03,41.75
2016-09-04,21.02
2016-09-05,29.96
2016-09-06,12.93
2016-09-07,38.85
2016-09-08,48.39
2016-09-09,48.46
2016-09-10,43.17
2016-09-11,29.73
2016-09-12,43.63
2016-09-13,41.16
2016-09-14,31.0
2016-09-15,40.75
2016-09-16,34.91
2016-09-17,26.66
2016-09-18,21.48
2016-09-19,24.17
2016-09-20,18.71
2016-09-21,27.12
2016-09-22,42.45
2016-09-23,37.73
2016-09-24,42.34
2016-09-25,32.96
2016-09-26,38.89
2016-09-27,38.66
2016-09-28,47.43
2016-09-29,36.63
2016-09-30,42.32
2016-10-01,32.56
2016-10-02,23.61
2016-10-03,31.57
2016-10-04,22.23
2016-10-05,17.22
2016-10-06,25.45
2016-10-07,31.92
2016-10-08,27.15
2016-10-09,27.72
2016-10-10,32.27
2016-10-11,28.15
2016-10-12,46.23
2016-10-13,34.87
2016-10-14,40.6
2016-10-15,37.51
2016-10-16,31.63
2016-10-17,47.76
2016-10-18,44.5
2016-10-19,40.97
2016-10-20,44.15
2016-10-21,43.13
2016-10-22,43.61
2016-10-23,38.77
2016-10-24,39.67
2016-10-25,45.76
2016-10-26,29.73
2016-10-27,29.78
2016-10-28,37.61
2016-10-29,23.82
2016-10-30,24.14
2016-10-31,29.18
2016-11-01,36.93
2016-11-02,44.42
2016-11-03,34.14
2016-11-04,42.94
2016-11-05,34.5
2016-11-06,19.17
2016-11-07,41.66
2016-11-08,46.01
2016-11-09,30.68
2016-11-10,24.0
2016-11-11,36.73
2016-11-12,41.06
2016-11-13,26.82
2016-11-14,30.15
2016-11-15,41.66
2016-11-16,47.34
2016-11-17,29.79
2016-11-18,24.86
2016-11-19,35.55
2016-11-20,51.69
2016-11-21,75.4
2016-11-22,64.28
2016-11-23,49.38
2016-11-24,46.88
2016-11-25,39.08
2016-11-26,31.43
2016-11-27,21.35
2016-11-28,16.81
2016-12-02,53.05
2016-12-03,42.45
2016-12-04,42.77
2016-12-05,43.23
2016-12-06,60.92
2016-12-07,55.93
2016-12-08,52.79
2016-12-09,96.05
2016-12-10,70.25
2016-12-11,62.35
2016-12-12,73.25
2016-12-13,68.52
2016-12-14,64.63
2016-12-15,53.65
2016-12-16,48.92
2016-12-17,45.0
2016-12-18,39.58
2016-12-19,38.08
2016-12-20,41.05
2016-12-21,42.22
2016-12-22,44.62
2016-12-23,45.49
2016-12-24,34.84
2016-12-25,36.97
2016-12-26,50.17
2016-12-27,38.22
2016-12-28,41.72
2016-12-29,40.37
2016-12-30,48.17
2016-12-31,35.9
2017-01-01,30.84
2017-01-02,35.68
2017-01-03,39.57
2017-01-04,38.15
2017-01-05,48.36
2017-01-06,35.66
2017-01-07,62.24
2017-01-08,43.63
2017-01-09,52.1
2017-01-10,57.87
2017-01-11,34.69
2017-01-12,27.67
2017-01-13,29.03
2017-01-14,31.82
2017-01-15,40.91
2017-01-16,46.25
2017-01-17,17.65
2017-01-18,19.43
2017-01-19,33.74
2017-01-20,45.76
2017-01-21,55.83
2017-01-22,51.5
2017-01-23,64.3
2017-01-24,59.55
2017-01-25,47.57
2017-01-26,59.6
2017-01-27,82.4
2017-01-28,100.04
2017-01-29,73.54
2017-01-30,69.33
2017-01-31,37.4
2017-02-01,54.99
2017-02-02,63.7
2017-02-03,43.29
2017-02-04,44.39
2017-02-05,64.82
2017-02-06,66.27
2017-02-07,53.69
2017-02-08,47.23
2017-02-09,35.95
2017-02-10,40.74
2017-02-11,45.77
2017-02-12,46.94
2017-02-13,35.31
2017-02-14,52.63
2017-02-15,70.55
2017-02-16,68.28
2017-02-17,68.03
2017-02-18,50.04
2017-02-19,45.96
2017-02-20,44.15
2017-02-21,34.78
2017-02-22,21.13
2017-02-23,32.71
2017-02-24,34.29
2017-02-25,45.44
2017-02-26,47.22
2017-02-27,37.75
2017-02-28,28.11
2017-03-01,19.98
2017-03-02,31.54
2017-03-03,56.77
2017-03-04,34.77
2017-03-05,9.88
2017-03-06,25.29
2017-03-07,36.62
2017-03-08,41.19
2017-03-09,32.59
2017-03-10,39.61
2017-03-11,56.64
2017-03-12,50.11
2017-03-13,62.8
2017-03-14,62.46
2017-03-15,56.28
2017-03-16,70.47
2017-03-17,39.41
2017-03-18,21.49
2017-03-19,23.7
2017-03-20,32.13
2017-03-21,34.5
2017-03-22,27.14
2017-03-23,32.9
2017-03-24,28.89
2017-03-25,23.25
2017-03-26,24.06
2017-03-27,45.83
2017-03-28,44.52
2017-03-29,53.27
2017-03-30,59.26
2017-03-31,51.34
2017-04-01,37.24
2017-04-02,22.82
2017-04-03,35.6
2017-04-04,41.27
2017-04-05,35.93
2017-04-06,33.55
2017-04-07,43.82
2017-04-08,52.79
2017-04-09,36.73
2017-04-10,37.37
2017-04-11,35.23
2017-04-12,45.19
2017-04-13,43.23
2017-04-14,29.03
2017-04-15,29.05
2017-04-16,18.96
2017-04-17,18.87
2017-04-18,19.46
2017-04-19,21.03
2017-04-20,17.8
2017-04-21,49.8
2017-04-22,29.52
2017-04-23,14.82
2017-04-24,45.73
2017-04-25,36.28
2017-04-26,32.94
2017-04-27,32.28
2017-04-28,45.52
2017-04-29,37.56
2017-04-30,35.68
2017-05-01,30.02
2017-05-02,34.41
2017-05-03,34.79
2017-05-04,43.99
2017-05-05,42.72
2017-05-06,31.51
2017-05-07,17.98
2017-05-08,27.22
2017-05-09,20.97
2017-05-10,38.07
2017-05-11,34.1
2017-05-12,32.31
2017-05-13,23.93
2017-05-14,20.41
2017-05-15,29.07
2017-05-16,42.46
2017-05-17,38.47
2017-05-18,30.63
2017-05-19,30.8
2017-05-20,27.32
2017-05-21,20.92
2017-05-22,32.83
2017-05-23,36.45
2017-05-24,33.23
2017-05-25,16.91
2017-05-26,33.47
2017-05-27,31.15
2017-05-28,25.11
2017-05-29,28.26
2017-05-30,30.28
2017-05-31,18.89
2017-06-01,31.33
2017-06-02,32.78
2017-06-03,22.21
2017-06-04,11.52
2017-06-05,16.94
2017-06-06,21.05
2017-06-07,23.05
2017-06-08,34.81
2017-06-09,39.41
2017-06-10,29.36
2017-06-11,23.96
2017-06-12,28.34
2017-06-13,30.98
2017-06-14,33.07
2017-06-15,17.28
2017-06-16,28.72
2017-06-17,14.73
2017-06-18,12.58
2017-06-19,35.69
2017-06-20,35.7
2017-06-21,35.68
2017-06-22,37.48
2017-06-23,37.89
2017-06-24,33.26
2017-06-25,21.09
2017-06-26,25.04
2017-06-27,28.51
2017-06-28,22.33
2017-06-29,19.29
2017-06-30,19.96
2017-07-01,12.76
2017-07-02,20.37
2017-07-03,25.38
2017-07-04,37.64
2017-07-05,43.54
2017-07-06,36.54
2017-07-07,40.13
2017-07-08,28.52
2017-07-09,16.05
2017-07-10,25.64
2017-07-11,29.83
2017-07-12,21.81
2017-07-13,32.16
2017-07-14,26.39
2017-07-15,22.9
2017-07-16,22.78
2017-07-17,38.17
2017-07-18,40.35
2017-07-19,38.92
2017-07-20,26.55
2017-07-21,25.04
2017-07-22,20.59
2017-07-23,19.44
2017-07-24,20.26
2017-07-25,20.71
2017-07-26,27.17
2017-07-27,24.59
2017-07-28,28.32
2017-07-29,26.28
2017-07-30,16.88
2017-07-31,28.61
2017-08-01,23.58
2017-08-02,31.19
2017-08-03,38.08
2017-08-04,31.04
2017-08-05,16.3
2017-08-06,7.33
2017-08-07,25.62
2017-08-08,27.4
2017-08-09,22.01
2017-08-10,20.61
2017-08-11,24.98
2017-08-12,24.49
2017-08-13,19.94
2017-08-14,23.57
2017-08-15,29.04
2017-08-16,35.15
2017-08-17,36.78
2017-08-18,28.2
2017-08-19,20.94
2017-08-20,17.51
2017-08-21,27.79
2017-08-22,40.74
2017-08-23,40.42
2017-08-24,40.61
2017-08-25,39.15
2017-08-26,34.03
2017-08-27,31.94
2017-08-28,42.04
2017-08-29,48.16
2017-08-30,34.63
2017-08-31,33.66
2017-09-01,22.45
2017-09-02,24.03
2017-09-03,17.84
2017-09-04,36.8
2017-09-05,27.04
2017-09-06,24.23
2017-09-07,34.47
2017-09-08,30.9
2017-09-09,31.29
2017-09-10,23.11
2017-09-11,21.89
2017-09-12,22.88
2017-09-13,18.99
2017-09-14,19.61
2017-09-15,40.13
2017-09-16,30.31
2017-09-17,15.77
2017-09-18,29.58
2017-09-19,29.13
2017-09-20,37.69
2017-09-21,46.24
2017-09-22,51.64
2017-09-23,44.0
2017-09-24,36.64
2017-09-25,45.65
2017-09-26,41.11
2017-09-27,38.32
2017-09-28,45.82
2017-09-29,48.65
2017-09-30,30.56
2017-10-01,27.15
2017-10-02,24.75
2017-10-03,30.69
2017-10-04,37.37
2017-10-05,33.31
2017-10-06,29.47
2017-10-07,34.53
2017-10-08,20.09
2017-10-09,39.56
2017-10-10,45.61
2017-10-11,38.91
2017-10-12,44.9
2017-10-13,55.91
2017-10-14,49.52
2017-10-15,44.62
2017-10-16,58.83
2017-10-17,57.96
2017-10-18,56.73
2017-10-19,54.88
2017-10-20,41.86
2017-10-21,17.46
2017-10-22,12.46
2017-10-23,25.11
2017-10-24,42.69
2017-10-25,48.76
2017-10-26,52.83
2017-10-27,42.89
2017-10-28,43.45
2017-10-29,23.23
2017-10-30,16.3
2017-10-31,55.49
2017-11-01,51.08
2017-11-02,46.22
2017-11-03,55.25
2017-11-04,49.05
2017-11-05,24.43
2017-11-06,15.94
2017-11-07,27.91
2017-11-08,36.08
2017-11-09,25.45
2017-11-10,30.98
2017-11-11,17.88
2017-11-12,13.04
2017-11-13,26.35
2017-11-14,29.07
2017-11-15,33.45
2017-11-16,34.56
2017-11-17,32.1
2017-11-18,28.05
2017-11-19,30.28
2017-11-21,50.57
2017-11-22,77.79
2017-11-23,55.74
2017-11-24,37.97
2017-11-25,30.31
2017-11-26,24.97
2017-11-27,32.43
2017-11-28,26.14
2017-11-29,45.07
2017-11-30,35.92
2017-12-01,38.95
2017-12-02,18.52
2017-12-03,31.28
2017-12-04,64.07
2017-12-05,72.71
2017-12-06,49.66
2017-12-07,47.58
2017-12-08,18.67
2017-12-09,33.12
2017-12-10,32.3
2017-12-11,45.15
2017-12-12,48.58
2017-12-13,44.99
2017-12-14,24.16
2017-12-15,37.62
2017-12-16,34.85
2017-12-17,33.08
2017-12-18,49.42
2017-12-19,53.82
2017-12-20,47.64
2017-12-21,45.58
2017-12-22,50.65
2017-12-23,27.12
2017-12-24,21.3
2017-12-25,30.4
2017-12-26,38.73
2017-12-27,39.88
2017-12-28,27.62
2017-12-29,29.33
2017-12-30,19.89
2017-12-31,20.6
2018-01-01,8.09
2018-01-02,17.31
2018-01-03,12.98
2018-01-04,12.57
2018-01-05,25.78
2018-01-06,25.76
2018-01-07,19.25
2018-01-08,33.0
2018-01-09,44.54
2018-01-10,61.74
2018-01-11,45.46
2018-01-12,39.63
2018-01-13,47.71
2018-01-14,31.78
2018-01-15,28.73
2018-01-16,15.37
2018-01-17,23.65
2018-01-18,18.46
2018-01-19,26.06
2018-01-20,15.56
2018-01-21,24.56
2018-01-22,19.4
2018-01-23,46.64
2018-01-24,55.33
2018-01-25,50.54
2018-01-26,60.55
2018-01-27,30.74
2018-01-28,33.96
2018-01-29,54.16
2018-01-30,41.64
2018-01-31,28.48
2018-02-01,36.54
2018-02-02,46.22
2018-02-03,43.73
2018-02-04,33.58
2018-02-05,34.8
2018-02-06,43.81
2018-02-07,41.15
2018-02-08,40.39
2018-02-09,62.98
2018-02-10,44.76
2018-02-11,23.62
2018-02-12,51.09
2018-02-13,45.18
2018-02-14,50.84
2018-02-15,52.37
2018-02-16,35.66
2018-02-17,29.17
2018-02-18,18.63
2018-02-19,44.61
2018-02-20,28.5
2018-02-21,20.82
2018-02-22,24.31
2018-02-23,24.32
2018-02-24,20.9
2018-02-25,12.44
2018-02-26,15.17
2018-02-27,22.83
2018-02-28,41.45
2018-03-01,48.14
2018-03-02,63.97
2018-03-03,74.34
2018-03-04,47.02
2018-03-05,63.52
2018-03-06,60.3
2018-03-07,36.81
2018-03-08,41.61
2018-03-09,59.39
2018-03-10,52.67
2018-03-11,49.1
2018-03-12,33.64
2018-03-13,24.76
2018-03-14,56.78
2018-03-15,45.11
2018-03-16,63.42
2018-03-17,44.31
2018-03-18,20.93
2018-03-19,29.25
2018-03-20,21.62
2018-03-21,20.48
2018-03-22,40.61
2018-03-23,43.73
2018-03-24,54.69
2018-03-25,35.49
2018-03-26,42.75
2018-03-27,31.71
2018-03-28,22.8
2018-03-29,65.47
2018-03-30,31.41
2018-03-31,29.46
2018-04-01,28.56
2018-04-02,40.62
2018-04-03,54.43
2018-04-04,35.29
2018-04-05,33.06
